emotion,txt_cleaned
2.0,yep jump id make least good deals
0.0,great cracked screen amp dying battery im thinking trading new
1.0,patents active fall protection system shifts product_targets midair
2.0,innovative company via innovation
0.0,also ive product_target two days already broken shout
0.0,uh making fun french people rude new product_target call anywhere ad thats seemed
1.0,one thing everyone getting wrong comes product_target television aapl
1.0,future product_target aapl
0.0,feeling creatively stifled current emoji selection
0.0,fuck bitches phones abrick stuck product_target logo
2.0,know raul going love brand new art supplies thank
1.0,aapl buy reiterated target raised bank america merrill lynch aapl brief explanation aapl
0.0,forget product_target better tech stocks buy motley fool aapl httptcodrjdivotxu
1.0,stock market today moving wmt aapl uber news money morning company reported bil
1.0,morgan stanley sells product_target inc aapl stock still buy aapl stock news morgan stanley sells product_target inc
0.0,one good thing waiting store appointment cleared backlog emails inbox
1.0,product hunters functional whimsical keyboards forbes aapl httptcoyugbzfhsnb
1.0,move aside product_target google alibaba entering connected car space forbes baba goog aapl httptcogosqlrwvtl
0.0,imessage isnt working thanks
1.0,android
1.0,cant got new phone
0.0,typo changing words together
1.0,aapl analyst ratings last days positive median target upside aapl
0.0,hey could make product_target charger lasts month sincerely broke high school student wants phone charged
0.0,fuck product_target allowing ppl access camera phone locked fuck fuck
0.0,dont ape emoji product_targets middle finger almost step
0.0,beginning think products crap
0.0,product_target finally came almost weeks dont think ill forget
1.0,aaplin emails steve jobs determined keep ipod
0.0,need send product_target cancel
0.0,charger ive buy mac gave wrong one product_targetsuport fix wrongdoing give free one
0.0,fuck
0.0,liberals protest corporate greed throw away nifty products shutitdown dcferguson
1.0,watch steve wozniak use magically unlock hotel room woz
0.0,dear product_target worse service ever
1.0,product_target release date speculations indicate sept launch product_target wednesday december httptcoanrecoykud
0.0,since software updates product_target product_target ipod touch charge royally fucked
0.0,really great charger works well
0.0,cheeky cheeky dice though cant app store description product
1.0,buy theyd emulation characters game contentportfolios brand recognition developer contacts
1.0,bug ios spotlight search search twitter app selecting search web results input bea
1.0,aapl browser share
0.0,shit together group chats
0.0,could post twitter nasdaq twtr instagram nasdaq fb shutterfly nasdaq sfly shutitdown
1.0,russia selling banned stevejobs tribute statue product_target aapl product_target memorial bastards
0.0,fuck fucking phone fucking tripping im fucking tired fucking bullshit holding responsible
0.0,computer slow
0.0,computer slow
0.0,really need taptotweet back
0.0,peterhewer product_target claimed copy chinese smartphone design
2.0,love need upgrade soon httptcovqezbjopxa
1.0,thats im saying
0.0,penis emoji im sick implying dick looks like eggplant
2.0,love macbookpro best ever
0.0,isnt puke emoji im pissed fix fat
1.0,pretty cute guys
0.0,pictures storage full together
0.0,pictures storage full together
0.0,aapl stock miniflash crash money morning nothing analysts suggested would make widely held httptcoihmonrcekx
1.0,product_targets success made part payola scheme product_target inc nasdaq aapl recently reached new
0.0,would brilliant sad doesnt allow mozillas better engine opensource
0.0,product_targets earbuds fucking weak literally cannot withstand god damn damage wasted much money fuck
0.0,tom automatically capitalized tommy isnt need fix autocorrectprobs
1.0,able name group texts would great
1.0,common somebody
0.0,difficult qualify geniusbar appointment days unneccessary
1.0,go idr code
1.0,afterhours buzz aapl bobe amp check companies making headlines bell tuesday
2.0,even microsoft agrees mind blowing aapl design product innovation mobile
1.0,anyone logjn amp reorder tweets auth dont share passwords amp said ive malware
0.0,god dammit fuck
0.0,god dammit fuck
0.0,something cunt
0.0,fuck
1.0,us government accepts donations reduce national debt fact
1.0,principled truths eddy cue talks fortune product_target appeals ebook pricefixing judgment aapl
1.0,principled truths eddy cue talks fortune product_target appeals ebook pricefixing judgment aapl
0.0,could punch whoever came new commercials makeitstop ahhhhhhh
0.0,fuck
1.0,aaplthe tell product_target patents way save product_target dropping
0.0,hey catch fucking maverick wave think surfsupsamsung
1.0,needs finger gun emoji pronto
1.0,best steve jobs emails product_target
0.0,dear please fix awdl issues
1.0,u android ios aapl samsung aapl product_targetpay product_target
1.0,product_target inc goes trial antitrust charges today aapl
0.0,english mean
1.0,product_target macbook
1.0,thank
0.0,product_target conquer enterprise guts license ios
0.0,really need battery game aint one got time charge phones furstrated annoyed charging
0.0,yea let pay dollars phone dies fix shit
0.0,wrong homie
0.0,haha switch
1.0,u overheat
1.0,wrong homie
0.0,yea let pay dollars phone dies fix shit
0.0,thing bought product_target came replace battery month two
1.0,rumors surface product_target wednesday december
0.0,lol product_targetweak lumia level bruh
2.0,great fcp x update today nicely video editing
0.0,yea let pay dollars phone dies fix shit
1.0,great piece amp new red app store profits exclusive content go
0.0,still cant merge multiple product_targetids fail
2.0,dyslexic product_target users rejoice thanks voice text hard spell words thing past
0.0,know product_target dies like
0.0,realised reason make huge phones fked safari allowing us hide address bar
0.0,still cant merge multiple product_targetids fail httptcocdvtujnqgu
1.0,intel inevitability httptcogizluhrphw aapl intc mchp
0.0,black heart emoji
1.0,steve jobs emails featured product_target ipod us antitrust trial aapl
1.0,trade aapl free nightly updates posted twitter visit trade aapl free website
1.0,rumoured looks similar certain
1.0,rumoured looks similar certain
1.0,rolled webgl months ago overtook webgl support levels
1.0,rumoured looks similar certain
1.0,oh god dont play forreal
1.0,tv fades away streaming video player market httptconmqcdkfnul
1.0,patents active fall protection system shifts product_target midair
1.0,aapldont confuse morgan stanley decreasing product_targets weighting
2.0,rolled webgl months ago overtook webgl support levels
1.0,restart wait till next product_target update happens
0.0,diag support suck lot says cannot connect server try ticket found disgusting httptcoaryybxodox
1.0,default search engine
1.0,gtat creditors want question product_targets jeff williams aapl
2.0,brilliant tech broken screens festivals via
1.0,update jobs emails featured product_target ipod us antitrust trial aapl
1.0,lot times people dont know want show steve jobs aapl product_target
0.0,ive sent computer twice repairs last month time comes back new problem something isnt right
0.0,put gay stuff fucking product_target
1.0,rumors surface product_target wednesday december
0.0,computers like crash dead week finals
0.0,iupdate process incensing rubbish hopefully irrelevant soon
0.0,fix apps click play aint playin aint really play button
0.0,im going press play button wait im fix apps httptcoeteewiijro
0.0,dawned ive probably spent replacing frayed non functioning product_target cables ive spent product_targets
0.0,iupdate new since needed duns two years ago web form phone call ironic req supports
1.0,product_target bears fat payout stock swoon plunge aapl
1.0,true making sales accessories
0.0,ive probably spent replacing non functioning product_target cables ive spent product_targets switchtolumia
0.0,la school district halts product_target contract fbi seizes documents aapl
1.0,great coverage cyber monday data show top items store like
0.0,disrespectful
2.0,product_targets ios devices accounted record setting cyber monday mobile sales aapl
1.0,patented product_target drop protection mechanism end
2.0,youre probably reading product_target built largest company around aapl broke records httptcogpcqigwmxm impress
